Mean,Std,Variance,RMS,Kurtosis,Skewness,Peak,Peak_to_Peak,Crest_Factor,File
0.8795073492576131,0.5668834738318651,0.5561230831603003,0.5194494724499954,0.26279592450292794,0.4944889245492711,0.20300751879699241,0.1724137931034484,0.23373318510842322,2004.02.12.18.22.39
0.8725524680501817,0.7039901849580819,0.6948574216217525,0.6722742018037362,0.07445924671016246,0.5742840079319051,0.2744360902255638,0.1954022988505748,0.28741809692511056,2004.02.12.18.32.39
0.8807384431724917,0.5145239115683982,0.5035767155505235,0.46114760419544965,0.18012781910601133,0.7263886352398996,0.23684210526315796,0.20881226053639868,0.27508440488631325,2004.02.12.18.42.39
0.905339003826517,0.739629121615696,0.7311892488707379,0.7106248348740056,0.3243863070175184,0.07885040854319203,0.20300751879699241,0.24904214559387006,0.21149706032911353,2004.02.12.18.52.39
0.9006757693004616,0.748372858546615,0.7401199886212355,0.7205259837004032,0.3531241741145332,0.21088209760696017,0.3195488721804509,0.3218390804597704,0.3266087130943003,2004.02.12.19.02.39
0.9107003911787591,0.8736512571856583,0.8688135617970243,0.8595471506103678,0.40740163714825034,0.48200493384612975,0.7142857142857144,0.6340996168582378,0.6991994251009614,2004.02.12.19.12.39
0.8888284888988371,0.506431778667574,0.49547715084198085,0.45181231392287025,0.15128970867274277,0.035150274091105216,0.16541353383458635,0.14559386973180088,0.2034690695316066,2004.02.12.19.22.39
0.901581769151238,0.4644939090958662,0.45359271866821516,0.4046525839359312,0.18116707028845147,0.5017842107349146,0.21804511278195493,0.2509578544061304,0.26278178513325123,2004.02.12.19.32.39
0.8830993721953975,0.7179987701235593,0.7091250813934362,0.6874197512605971,0.39142644134313626,0.757266289694972,0.37593984962406,0.24712643678160928,0.3870954746265409,2004.02.12.19.42.39
0.848117119133651,0.5741862243953584,0.5634709828856002,0.5289751951929631,0.24719021026646354,0.3080564268064346,0.44736842105263164,0.289272030651341,0.4800014419568759,2004.02.12.19.52.39
0.8905445592044255,0.5822610772801919,0.5716012003725996,0.5361066782847566,0.20818063068014575,0.43922391372069985,0.4135338345864661,0.33141762452107293,0.4447881873930972,2004.02.12.20.02.39
0.8893934064528507,0.3704319295210716,0.3602112305888019,0.30048525436010465,0.03961980411870597,0.3355243249426,0.018796992481202812,0.06130268199233724,0.07014448877942514,2004.02.12.20.12.39
0.9210128012449503,0.6880323487571172,0.6786254188361047,0.6526624610495251,0.09476797722019314,0.5061969586557787,0.1729323308270676,0.14367816091954033,0.18801273499023674,2004.02.12.20.22.39
0.9059465566676259,0.7669224258718348,0.7590884647043161,0.7409693263650592,0.1674747910648805,0.3714556222004378,0.26691729323308255,0.22413793103448265,0.2716749977029038,2004.02.12.20.32.39
0.862405269721485,0.5370531814113377,0.5261569106781057,0.487007135404701,0.14745161057902623,0.450763465043296,0.0,0.01340996168582409,0.03137040140472025,2004.02.12.20.42.39
0.833818309724043,0.858945632880463,0.853635789632385,0.8464210059461266,0.23386003654054816,0.30423424654235115,0.18421052631578938,0.22030651340996177,0.1775272401640624,2004.02.12.20.52.39
0.8867660068855989,0.5107067542595356,0.499755337407807,0.45665205347246385,0.14676857369703328,0.3767006308624648,0.24812030075187952,0.20498084291187735,0.28711540474569586,2004.02.12.21.02.39
0.9081156268986026,0.5495875906759817,0.5387389143226091,0.49908186050599745,0.12838060140336138,0.6296018616926571,0.1729323308270676,0.21455938697318033,0.20562188911377066,2004.02.12.21.12.39
0.9171543077628199,0.5197272915980875,0.508787906296547,0.4655332173074491,0.19373245583011073,0.6805221400702369,0.1466165413533833,0.1724137931034484,0.1827500032998708,2004.02.12.21.22.39
0.9050458862277364,0.5861195914962529,0.5754881881521374,0.5398409236499546,0.25480675959046845,0.695585176286305,0.4398496240601504,0.3448275862068968,0.4709060526911881,2004.02.12.21.32.39
0.8985333461239194,0.46642800649711447,0.4555209607834385,0.4069218156408656,0.09261561562408033,0.750531212644258,0.19172932330827064,0.09770114942528774,0.23560732632972692,2004.02.12.21.42.39
0.9003453458254724,0.5131242511682039,0.502175359179259,0.45880485728238973,0.2054705851561784,0.29236630079507914,0.16541353383458635,0.17816091954023006,0.20265628359876575,2004.02.12.21.52.39
0.8496253424146495,0.5659903040077054,0.5552247121450185,0.519786762029284,0.2513472989147824,0.7053160835354457,0.3834586466165413,0.3122605363984674,0.41651419570945514,2004.02.12.22.02.39
0.8180912181967406,0.33403515504826586,0.3242858655218397,0.26337528501918683,0.36323906636805997,0.6176629947205335,0.593984962406015,0.38122605363984685,0.6688057318976148,2004.02.12.22.12.39
0.9077798740127266,0.4737941032837423,0.4628677597838049,0.4147663986968304,0.11093592907339128,0.6197980438555338,0.18421052631578938,0.149425287356322,0.22699177228142298,2004.02.12.22.22.39
0.8687845745531289,0.5780045500978783,0.5673147763503072,0.5322804456881318,0.30959301285115454,0.41259170995364586,0.36466165413533824,0.2701149425287357,0.3958369697195918,2004.02.12.22.32.39
0.9438333386627442,0.6628850494992253,0.6530913736601391,0.623949723381644,0.07034195374681029,0.1587757182637723,0.21052631578947367,0.22796934865900398,0.22905262505241142,2004.02.12.22.42.39
0.9015018279879342,0.790110779685973,0.7828429020114251,0.7669324758239036,0.14717409412136628,0.3474627212763381,0.357142857142857,0.20498084291187757,0.3582683715689883,2004.02.12.22.52.39
0.8878478772956437,0.6025337959873074,0.5920381032946622,0.5587688962910651,0.08608493954440644,0.4635524687412153,0.15413533834586457,0.12068965517241415,0.1797422793316088,2004.02.12.23.02.39
0.8846129248872829,0.5028903592133709,0.491934284541542,0.44804432576138353,0.2045145456396954,0.0,0.037593984962405846,0.06130268199233724,0.07367809078665877,2004.02.12.23.12.39
0.8926923117918545,0.7045398795679123,0.6954169580418634,0.6720638015144011,0.2027741469367329,0.31736881903252523,0.33834586466165395,0.367816091954023,0.3514299581476088,2004.02.12.23.22.39
0.927685223675375,0.4798011698143796,0.4688626096076449,0.4207477199888121,0.43714843021648836,0.565172985442788,0.2744360902255638,0.27969348659003845,0.31840785155264384,2004.02.12.23.32.39
0.9647885822701159,0.5783979130176604,0.5677108355594305,0.5293445032089608,0.13770849283194464,0.21982599007603218,0.3195488721804509,0.23754789272030674,0.3505494771105804,2004.02.12.23.42.39
0.8449567784777071,0.5161632688538376,0.5052182775897114,0.4645831320524607,0.20777835933300876,0.6134381268684728,0.07142857142857117,0.09195402298850586,0.10635294498607273,2004.02.12.23.52.39
0.877029173195195,0.19545926447069562,0.1885674466905627,0.10635078152574273,0.04427219782016745,0.4854884760338517,0.10150375939849599,0.08429118773946365,0.17785463792876488,2004.02.13.00.02.39
0.8648887751947899,0.568676967074655,0.5579272316177972,0.5220757135059095,0.35593342689494806,0.19356672759798002,0.4323308270676691,0.46360153256704995,0.4657163999050813,2004.02.13.00.12.39
0.9117556145343693,0.4894960367293013,0.47854443136795854,0.4320905053328872,0.06292811722704245,0.43547639717922254,0.12030075187969902,0.10344827586206895,0.15974520161967765,2004.02.13.00.22.39
0.926544729745574,0.6277435842816157,0.6175023108380744,0.5853955903648327,0.19694277649825298,0.4369704221219753,0.2932330827067666,0.1762452107279695,0.31693144122763695,2004.02.13.00.32.39
0.9146388258241934,0.5734987523420454,0.5627790612334804,0.5254498624739643,0.3463639693521077,0.7708952242471574,0.37593984962406,0.22796934865900398,0.40815082520639234,2004.02.13.00.42.39
0.8135505601210842,0.5000353372862758,0.48907889654101844,0.44824977913457786,0.0,0.28611426321350075,0.2293233082706767,0.17816091954023006,0.26899711868926657,2004.02.13.00.52.39
0.9106844029460983,0.2114729366317203,0.20416489710691987,0.12280106213034436,0.1987277456801056,0.3488891317912882,0.06390977443608992,0.10727969348659006,0.13661563319046532,2004.02.13.01.02.39
0.9427408094309255,0.6146805445717902,0.6043004838756945,0.5703451320111288,0.3841903451281948,0.7589319909855075,0.4135338345864661,0.4022988505747127,0.44019893063004334,2004.02.13.01.12.39
0.9011394280476236,0.6362542740830808,0.6261114685343756,0.5957667314960347,0.17565550138437397,0.2819603172904205,0.12030075187969902,0.11302681992337171,0.14147965627724823,2004.02.13.01.22.39
0.8184003240281819,0.7524545154299034,0.7442912343706247,0.7287461331559015,0.13076282343760054,0.02923614683588971,0.19172932330827064,0.20881226053639868,0.19818085646730688,2004.02.13.01.32.39
0.8293735810443514,0.3668992875449071,0.35671925518554737,0.29933225961070953,0.0931013695024791,0.24153985197211764,0.12781954887218028,0.13409961685823757,0.18266147346381434,2004.02.13.01.42.39
0.9126882614395805,0.47719936690663545,0.46626570975661963,0.418375261329583,0.10619487176901676,0.34355890138191647,0.16541353383458635,0.10727969348659006,0.20736805858782148,2004.02.13.01.52.39
0.8892974770568862,0.2288521502966958,0.22111783028722787,0.14297850544055102,0.10104669926094345,0.21243206326222352,0.31203007518796966,0.20114942528735646,0.39333675661581324,2004.02.13.02.02.39
0.9187584604397829,0.705400600273201,0.6962931424160885,0.6720643686356844,0.312633731764651,0.5601366977834177,0.2293233082706767,0.17816091954023006,0.24227654873712945,2004.02.13.02.12.39
0.9204958483889191,0.5872531692270808,0.576630379025973,0.5405485356326967,0.2656596753752846,0.5436007539201536,0.2932330827067666,0.1954022988505748,0.32250859955620226,2004.02.13.02.22.39
0.9209701659578551,0.7158273092821066,0.7069123350902702,0.683589992680778,0.30565184200663414,0.3579461079945915,0.357142857142857,0.35057471264367823,0.36878446250281005,2004.02.13.02.32.39
0.8550826591628562,0.4526523776268814,0.4417941853064553,0.3934538121301223,0.14090944063902222,0.4628096166934309,0.3834586466165413,0.2701149425287357,0.43340204645365143,2004.02.13.02.42.39
0.8923139236188832,0.6204539308345058,0.610133364582703,0.5785280979591629,0.20979699840627825,0.473115453111773,0.1466165413533833,0.18582375478927227,0.16992082115182483,2004.02.13.02.52.39
0.9034630511943209,0.32906724512158547,0.31939130576398433,0.2539081419787337,0.14461357337555159,0.2917887668991701,0.20300751879699241,0.21455938697318033,0.26574651004229266,2004.02.13.03.02.39
0.918358754623264,0.6608249668503259,0.651002064951359,0.622481415410256,0.2924969457030428,0.6265434342138334,0.1729323308270676,0.16666666666666674,0.19144006062927743,2004.02.13.03.12.39
0.8410609791193682,0.45706532142332,0.4461896684490272,0.39903513361994314,0.17146707079313245,-0.062315479498640525,0.1466165413533833,0.1685823754789273,0.19040712154920736,2004.02.13.03.22.39
0.9177671900148158,0.43116804831214495,0.420419246859721,0.36697802138173863,0.2036646555318985,0.034852138756019946,0.4774436090225562,0.39272030651341017,0.5333558656325794,2004.02.13.03.32.39
0.8885780065871519,0.46460922879149,0.45370768005296647,0.40529347201016996,0.15382864131895974,0.2532201260235425,0.10902255639097724,0.0747126436781611,0.1512509975165961,2004.02.13.03.42.39
0.9085366503586694,0.5619898898865952,0.551201860382486,0.5128652468019705,0.3000898309323818,0.6912440768681762,0.357142857142857,0.3275862068965518,0.3907549718167611,2004.02.13.03.52.39
0.8759153263198287,0.6139719418919345,0.6035847803806966,0.5719866631622441,0.20012452504276085,0.36583965173381594,0.31203007518796966,0.24329501915708818,0.3375612319984209,2004.02.13.04.02.39
0.963099159018962,0.4949043654666472,0.4839490626241352,0.43648169399397574,0.1933004119310044,0.37409372120644796,0.31203007518796966,0.2701149425287357,0.35477094350928695,2004.02.13.04.12.39
0.9203412954731984,0.38104977909488724,0.3707134358137534,0.3111241735732797,0.23936648098302143,0.507881016686676,0.2932330827067666,0.23754789272030674,0.35166232665714947,2004.02.13.04.22.39
0.9215564011554163,0.3779221148996097,0.3676188098881932,0.3076016981449463,0.20653823178188063,0.6476095525812468,0.10150375939849599,0.08812260536398475,0.1545907819424186,2004.02.13.04.32.39
0.9199362602457924,0.5737839989771789,0.5630661490726006,0.5255814829105567,0.17347103698618266,0.6414607340948033,0.1466165413533833,0.15900383141762475,0.17590402010161243,2004.02.13.04.42.39
0.8816177959688336,0.44532888901170686,0.43450344036663235,0.3841309119314502,0.23849170395648261,0.3430604906823859,0.07142857142857117,0.06321839080459801,0.11514156433508305,2004.02.13.04.52.39
0.9682260522921796,0.4140834595174461,0.40345052524690495,0.3464107666598828,0.1393639062742979,0.23609894800658318,0.08270676691729295,0.10727969348659006,0.13088424056512293,2004.02.13.05.02.39
0.955046419168825,0.6664773679565421,0.6567355456513067,0.6276210028895672,0.18138961513695068,0.312152681882532,0.28195488721804485,0.1992337164750959,0.3003851219544946,2004.02.13.05.12.39
0.8833658427397435,0.38028128906672265,0.3699529840745406,0.3116918698941422,0.2095410110994141,0.23053381147434113,0.26691729323308255,0.22988505747126453,0.3244860851418867,2004.02.13.05.22.39
0.9002707340730556,0.49075287436140513,0.47980018107318223,0.43391789205167086,0.24052240015631204,0.6129625484018403,0.12030075187969902,0.12260536398467448,0.1595386726155652,2004.02.13.05.32.39
0.9072042976369392,0.2990096679958629,0.28982366152868355,0.2203242701382475,0.15119971995180426,0.18385245665637323,0.24812030075187952,0.18199233716475094,0.31669455006680924,2004.02.13.05.42.39
0.9438280092518573,0.8103894867988384,0.8036552916155886,0.78808026204565,0.29559297174321436,0.815849102234389,0.4135338345864661,0.44827586206896575,0.4115778483296686,2004.02.13.05.52.39
0.9514170903548321,0.5532408437981822,0.54240863095648,0.5017224294744658,0.2493254482113833,0.4287481953393239,0.1729323308270676,0.1992337164750959,0.20531554657645623,2004.02.13.06.02.39
0.8758567028000724,0.6314376636979269,0.6212383506227646,0.5914197088691431,0.2764761159053632,0.20098175655824443,0.19172932330827064,0.21839080459770144,0.213921869457405,2004.02.13.06.12.39
0.9886057195237639,0.5627047543765968,0.5519206314910825,0.5112996963046985,0.39311507392903605,0.19669894519733094,0.28195488721804485,0.3122605363984674,0.3147331824623627,2004.02.13.06.22.39
0.8950638996365342,0.4734982172650799,0.4625725572483166,0.41492347122471074,0.15752029243588095,0.5339506507698123,0.3007518796992479,0.32567049808429127,0.34602200964799645,2004.02.13.06.32.39
0.8831313486607191,0.6866047125806354,0.6771743426508179,0.6524916547705484,0.30705362029729827,0.15120085239082798,0.23684210526315796,0.24137931034482785,0.25211553824145216,2004.02.13.06.42.39
0.9457359383493749,0.642632836139942,0.6325679921861482,0.6013578520756226,0.15323168048762836,0.2728752608013143,0.357142857142857,0.26053639846743315,0.3792940598169008,2004.02.13.06.52.39
0.9375552926379518,0.8452995695049079,0.8395685530177106,0.8271145155371826,0.2097219734647064,0.2351098262268009,0.1466165413533833,0.149425287356322,0.14247685002464694,2004.02.13.07.02.39
0.9190462486276767,0.430128451881874,0.4193859699144449,0.3657761805146489,0.09332002348459961,0.4595737071950769,0.09022556390977421,0.08812260536398475,0.1364385227179472,2004.02.13.07.12.39
0.8414500261141133,0.5380101602842302,0.5271170377322791,0.4890549259773067,0.2026937396869677,0.16548675237540342,0.3308270676691727,0.23371647509578564,0.3671402265521957,2004.02.13.07.22.39
0.8545017533761818,0.39874992088184236,0.38824276333456265,0.3335200325328991,0.08368515661202414,0.27926216388663044,0.12781954887218028,0.1724137931034484,0.17870457746085533,2004.02.13.07.32.39
0.8843890896300323,0.4223871419893115,0.41169469688146343,0.3584924038014492,0.23281457911168452,0.5712598415157334,0.12030075187969902,0.13026819923371669,0.1681128997660979,2004.02.13.07.42.39
0.9124217908952345,0.423893636727966,0.4131910425726719,0.35907635544136696,0.13066347288126745,0.3185539630077281,0.21804511278195493,0.11111111111111116,0.26833553298742974,2004.02.13.07.52.39
0.9371236103561111,0.21942225733289433,0.21191595020369558,0.13072117433826058,0.08431604358894851,0.34220970342933155,0.018796992481202812,0.042145593869731934,0.08857271651492615,2004.02.13.08.02.39
0.8441200609684606,0.368198483164905,0.35800336773894514,0.3000342082016001,-0.020812099160372022,0.1788192282664472,-0.03759398496240607,2.220446049250313e-16,0.012061468496445515,2004.02.13.08.12.39
0.8819482194438227,0.42624085093643416,0.41552284034756504,0.3628815238377534,0.4263576435452309,0.6418663327032246,0.4586466165413534,0.42528735632183934,0.514662118653368,2004.02.13.08.22.39
0.9592886302348138,0.39652379377460534,0.3860366096757426,0.32711370510788207,0.0935170580937641,0.14288795661240045,0.08270676691729295,0.09386973180076641,0.13303942430007276,2004.02.13.08.32.39
0.8688751745382065,0.48147550381094995,0.4705341021265932,0.42489143776010074,0.16436984887837341,0.37980228257454834,0.16541353383458635,0.18199233716475116,0.20660661490158616,2004.02.13.08.42.39
0.922718212728765,0.6327127391708345,0.6225281871254742,0.5910530671325311,0.26579998831051704,0.08895749511346701,0.3834586466165413,0.25095785440613017,0.4071340231910954,2004.02.13.08.52.39
0.9037828158475363,0.7117210996834338,0.7027291848335588,0.6796316763945764,0.26954062026743114,0.3086845768256328,0.2293233082706767,0.1724137931034484,0.24138926856029275,2004.02.13.09.02.39
0.9147081081657233,0.6256969999947053,0.6154329946748494,0.5835245595053724,0.11468255793726961,0.6051609937553291,0.20300751879699241,0.20114942528735646,0.226206668531161,2004.02.13.09.12.39
0.9479156674021254,0.44322423612464945,0.43240906711854343,0.3794077757141743,0.1689873962983428,0.2885591708606393,0.07142857142857117,0.09195402298850586,0.11566099860254386,2004.02.13.09.22.39
0.88266236050267,0.6385456992019627,0.628430490015913,0.5990439737497422,0.37808143760634944,0.4747728851666857,0.28195488721804485,0.3160919540229885,0.3038859981120636,2004.02.13.09.32.39
0.9414883978724992,0.25568514522235297,0.2473446531952943,0.17093032082149584,0.04900924437812909,0.4273684315937607,0.007518796992481036,-0.011494252873563315,0.07241539416726805,2004.02.13.09.42.39
0.8631780343000884,0.48669472338680286,0.4757460410785832,0.4309516238686726,0.16521789014055982,0.4915472923266784,0.07142857142857117,0.06896551724137945,0.11001330154877453,2004.02.13.09.52.39
0.8415726025645125,0.5799667331060707,0.5692905439675444,0.535719588936642,0.27078235655301014,0.4673948100977138,0.36466165413533824,0.3122605363984674,0.39538790559148107,2004.02.13.10.02.39
0.9472388322194865,0.45912046461493006,0.44823726264367014,0.39711600401088276,0.378110051575452,0.04675145764982874,0.650375939849624,0.484674329501916,0.7059517144772558,2004.02.13.10.12.39
0.8993594048113922,0.48665386434668534,0.4757052297625819,0.4293925159348877,0.025529266702959297,0.23951969652771357,0.10902255639097724,0.032567049808429394,0.14854251704434618,2004.02.13.10.22.39
0.8686406804591821,0.3568386429088637,0.3467804187585388,0.2862490759129308,0.12357701750039868,0.050919879303016835,0.28195488721804485,0.17049808429118785,0.3432483317348032,2004.02.13.10.32.39
0.9318954582760421,0.3551033963483654,0.3450670785752683,0.2818610410328368,0.26642980245529785,0.6910206648334882,0.31203007518796966,0.22796934865900376,0.37486279940466205,2004.02.13.10.42.39
0.9604557712190495,0.381453670020262,0.37111312285351605,0.3103119901847169,0.05871049751821045,0.46820203044575864,0.1466165413533833,0.12068965517241392,0.20074959219988608,2004.02.13.10.52.39
0.8079919845660262,0.3116428718621531,0.30224129935763155,0.23902542197953558,0.17098399340037462,0.6869773447702754,0.4135338345864661,0.298850574712644,0.4856641744106418,2004.02.13.11.02.39
0.9193500250482312,0.4031569256636409,0.3926115083357722,0.3357561362014252,0.20006010376931405,0.4002957208506759,0.07142857142857117,0.0363984674329505,0.12048009715734076,2004.02.13.11.12.39
